argumentTypeId,sourceOccurrenceId,sourceCatalogNumber,sourceCollectionCode,sourceCollectionId,sourceInstitutionCode,sourceTaxonId,sourceTaxonName,sourceTaxonRank,sourceTaxonPathIds,sourceTaxonPath,sourceTaxonPathNames,sourceBodyPartId,sourceBodyPartName,sourceLifeStageId,sourceLifeStageName,sourceSexId,sourceSexName,interactionTypeId,interactionTypeName,targetOccurrenceId,targetCatalogNumber,targetCollectionCode,targetCollectionId,targetInstitutionCode,targetTaxonId,targetTaxonName,targetTaxonRank,targetTaxonPathIds,targetTaxonPath,targetTaxonPathNames,targetBodyPartId,targetBodyPartName,targetLifeStageId,targetLifeStageName,targetSexId,targetSexName,basisOfRecordId,basisOfRecordName,http://rs.tdwg.org/dwc/terms/eventDate,decimalLatitude,decimalLongitude,localityId,localityName,referenceDoi,referenceUrl,referenceCitation,namespace,citation,archiveURI,lastSeenAt,contentHash,eltonVersion
https://en.wiktionary.org/wiki/support,,,,,,,Senecio canus,,,Asteraceae | Senecio,family | genus,,,,,,,http://purl.obolibrary.org/obo/RO_0002623,flowersVisitedBy,,,,,,,Thricops septentrionalis,,,Diptera | Muscidae | Thricops | Thricops septentrionalis,order | family | genus | species,,,,,,m,,,,,,,,,,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32. Accessed at <https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip> on 25 Oct 2021.",zedomel/olito2015,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32",https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip,2021-10-23T04:35:10.796Z,8a9c96ede06b8014a456688314bd0a1b7bf05b4d487141a9551694ed2c7964a2,0.12.0
https://en.wiktionary.org/wiki/support,,,,,,,Senecio canus,,,Asteraceae | Senecio,family | genus,,,,,,,http://purl.obolibrary.org/obo/RO_0002623,flowersVisitedBy,,,,,,,Thricops c.f. septentrionalis,,,Diptera | Muscidae | Thricops | Thricops c.f. septentrionalis,order | family | genus | species,,,,,,f,,,,,,,,,,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32. Accessed at <https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip> on 25 Oct 2021.",zedomel/olito2015,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32",https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip,2021-10-23T04:35:10.796Z,8a9c96ede06b8014a456688314bd0a1b7bf05b4d487141a9551694ed2c7964a2,0.12.0
https://en.wiktionary.org/wiki/support,,,,,,,Senecio canus,,,Asteraceae | Senecio,family | genus,,,,,,,http://purl.obolibrary.org/obo/RO_0002623,flowersVisitedBy,,,,,,,Drymeia c.f. minor,,,Diptera | Muscidae | Drymeia | Drymeia c.f. minor,order | family | genus | species,,,,,,m,,,,,,,,,,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32. Accessed at <https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip> on 25 Oct 2021.",zedomel/olito2015,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32",https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip,2021-10-23T04:35:10.796Z,8a9c96ede06b8014a456688314bd0a1b7bf05b4d487141a9551694ed2c7964a2,0.12.0
https://en.wiktionary.org/wiki/support,,,,,,,Senecio canus,,,Asteraceae | Senecio,family | genus,,,,,,,http://purl.obolibrary.org/obo/RO_0002623,flowersVisitedBy,,,,,,,Thricops c.f. innocuus,,,Diptera | Muscidae | Thricops | Thricops c.f. innocuus,order | family | genus | species,,,,,,f,,,,,,,,,,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32. Accessed at <https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip> on 25 Oct 2021.",zedomel/olito2015,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32",https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip,2021-10-23T04:35:10.796Z,8a9c96ede06b8014a456688314bd0a1b7bf05b4d487141a9551694ed2c7964a2,0.12.0
https://en.wiktionary.org/wiki/support,,,,,,,Senecio canus,,,Asteraceae | Senecio,family | genus,,,,,,,http://purl.obolibrary.org/obo/RO_0002623,flowersVisitedBy,,,,,,,Thricops c.f. septentrionalis,,,Diptera | Muscidae | Thricops | Thricops c.f. septentrionalis,order | family | genus | species,,,,,,f,,,,,,,,,,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32. Accessed at <https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip> on 25 Oct 2021.",zedomel/olito2015,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32",https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip,2021-10-23T04:35:10.796Z,8a9c96ede06b8014a456688314bd0a1b7bf05b4d487141a9551694ed2c7964a2,0.12.0
https://en.wiktionary.org/wiki/support,,,,,,,Valeriana sitchensis,,,Valerinaceae | Valeriana,family | genus,,,,,,,http://purl.obolibrary.org/obo/RO_0002623,flowersVisitedBy,,,,,,,Parasyrphus relictus,,,Diptera | Syrphidae | Parasyrphus | Parasyrphus relictus,order | family | genus | species,,,,,,m,,,,,,,,,,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32. Accessed at <https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip> on 25 Oct 2021.",zedomel/olito2015,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32",https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip,2021-10-23T04:35:10.796Z,8a9c96ede06b8014a456688314bd0a1b7bf05b4d487141a9551694ed2c7964a2,0.12.0
https://en.wiktionary.org/wiki/support,,,,,,,Valeriana sitchensis,,,Valerinaceae | Valeriana,family | genus,,,,,,,http://purl.obolibrary.org/obo/RO_0002623,flowersVisitedBy,,,,,,,Parasyrphus relictus,,,Diptera | Syrphidae | Parasyrphus | Parasyrphus relictus,order | family | genus | species,,,,,,m,,,,,,,,,,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32. Accessed at <https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip> on 25 Oct 2021.",zedomel/olito2015,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32",https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip,2021-10-23T04:35:10.796Z,8a9c96ede06b8014a456688314bd0a1b7bf05b4d487141a9551694ed2c7964a2,0.12.0
https://en.wiktionary.org/wiki/support,,,,,,,Valeriana sitchensis,,,Valerinaceae | Valeriana,family | genus,,,,,,,http://purl.obolibrary.org/obo/RO_0002623,flowersVisitedBy,,,,,,,Calliphorid sp.1,,,Diptera | Calliphoridae | Calliphorid gen. | Calliphorid sp.1,order | family | genus | species,,,,,,f,,,,,,,,,,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32. Accessed at <https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip> on 25 Oct 2021.",zedomel/olito2015,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32",https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip,2021-10-23T04:35:10.796Z,8a9c96ede06b8014a456688314bd0a1b7bf05b4d487141a9551694ed2c7964a2,0.12.0
https://en.wiktionary.org/wiki/support,,,,,,,Valeriana sitchensis,,,Valerinaceae | Valeriana,family | genus,,,,,,,http://purl.obolibrary.org/obo/RO_0002623,flowersVisitedBy,,,,,,,Musca sp.1,,,Diptera | Muscidae | Musca | Musca sp.1,order | family | genus | species,,,,,,m,,,,,,,,,,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32. Accessed at <https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip> on 25 Oct 2021.",zedomel/olito2015,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32",https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip,2021-10-23T04:35:10.796Z,8a9c96ede06b8014a456688314bd0a1b7bf05b4d487141a9551694ed2c7964a2,0.12.0
https://en.wiktionary.org/wiki/support,,,,,,,Valeriana sitchensis,,,Valerinaceae | Valeriana,family | genus,,,,,,,http://purl.obolibrary.org/obo/RO_0002623,flowersVisitedBy,,,,,,,Syrphus ribesii,,,Diptera | Syrphidae | Syrphus | Syrphus ribesii,order | family | genus | species,,,,,,f,,,,,,,,,,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32. Accessed at <https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip> on 25 Oct 2021.",zedomel/olito2015,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32",https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip,2021-10-23T04:35:10.796Z,8a9c96ede06b8014a456688314bd0a1b7bf05b4d487141a9551694ed2c7964a2,0.12.0
https://en.wiktionary.org/wiki/support,,,,,,,Valeriana sitchensis,,,Valerinaceae | Valeriana,family | genus,,,,,,,http://purl.obolibrary.org/obo/RO_0002623,flowersVisitedBy,,,,,,,Drymeia c.f. minor,,,Diptera | Muscidae | Drymeia | Drymeia c.f. minor,order | family | genus | species,,,,,,m,,,,,,,,,,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32. Accessed at <https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip> on 25 Oct 2021.",zedomel/olito2015,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32",https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip,2021-10-23T04:35:10.796Z,8a9c96ede06b8014a456688314bd0a1b7bf05b4d487141a9551694ed2c7964a2,0.12.0
https://en.wiktionary.org/wiki/support,,,,,,,Myosotis asiatica,,,Boraginaceae | Myosotis,family | genus,,,,,,,http://purl.obolibrary.org/obo/RO_0002623,flowersVisitedBy,,,,,,,Drymeia c.f. minor,,,Diptera | Muscidae | Drymeia | Drymeia c.f. minor,order | family | genus | species,,,,,,m,,,,,,,,,,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32. Accessed at <https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip> on 25 Oct 2021.",zedomel/olito2015,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32",https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip,2021-10-23T04:35:10.796Z,8a9c96ede06b8014a456688314bd0a1b7bf05b4d487141a9551694ed2c7964a2,0.12.0
https://en.wiktionary.org/wiki/support,,,,,,,Valeriana sitchensis,,,Valerinaceae | Valeriana,family | genus,,,,,,,http://purl.obolibrary.org/obo/RO_0002623,flowersVisitedBy,,,,,,,Drymeia c.f. minor,,,Diptera | Muscidae | Drymeia | Drymeia c.f. minor,order | family | genus | species,,,,,,m,,,,,,,,,,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32. Accessed at <https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip> on 25 Oct 2021.",zedomel/olito2015,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32",https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip,2021-10-23T04:35:10.796Z,8a9c96ede06b8014a456688314bd0a1b7bf05b4d487141a9551694ed2c7964a2,0.12.0
https://en.wiktionary.org/wiki/support,,,,,,,Senecio canus,,,Asteraceae | Senecio,family | genus,,,,,,,http://purl.obolibrary.org/obo/RO_0002623,flowersVisitedBy,,,,,,,Drymeia c.f. minor,,,Diptera | Muscidae | Drymeia | Drymeia c.f. minor,order | family | genus | species,,,,,,m,,,,,,,,,,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32. Accessed at <https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip> on 25 Oct 2021.",zedomel/olito2015,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32",https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip,2021-10-23T04:35:10.796Z,8a9c96ede06b8014a456688314bd0a1b7bf05b4d487141a9551694ed2c7964a2,0.12.0
https://en.wiktionary.org/wiki/support,,,,,,,Senecio canus,,,Asteraceae | Senecio,family | genus,,,,,,,http://purl.obolibrary.org/obo/RO_0002623,flowersVisitedBy,,,,,,,Drymeia c.f. minor,,,Diptera | Muscidae | Drymeia | Drymeia c.f. minor,order | family | genus | species,,,,,,m,,,,,,,,,,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32. Accessed at <https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip> on 25 Oct 2021.",zedomel/olito2015,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32",https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip,2021-10-23T04:35:10.796Z,8a9c96ede06b8014a456688314bd0a1b7bf05b4d487141a9551694ed2c7964a2,0.12.0
https://en.wiktionary.org/wiki/support,,,,,,,Senecio canus,,,Asteraceae | Senecio,family | genus,,,,,,,http://purl.obolibrary.org/obo/RO_0002623,flowersVisitedBy,,,,,,,Phaonia monticola,,,Diptera | Muscidae | Phaonia | Phaonia monticola,order | family | genus | species,,,,,,f,,,,,,,,,,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32. Accessed at <https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip> on 25 Oct 2021.",zedomel/olito2015,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32",https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip,2021-10-23T04:35:10.796Z,8a9c96ede06b8014a456688314bd0a1b7bf05b4d487141a9551694ed2c7964a2,0.12.0
https://en.wiktionary.org/wiki/support,,,,,,,Veronica wormskjoldii,,,Scrophulariaceae | Veronica,family | genus,,,,,,,http://purl.obolibrary.org/obo/RO_0002623,flowersVisitedBy,,,,,,,Pegohylemyia sp.1,,,Diptera | Anthomyiidae | Pegohylemyia | Pegohylemyia sp.1,order | family | genus | species,,,,,,f,,,,,,,,,,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32. Accessed at <https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip> on 25 Oct 2021.",zedomel/olito2015,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32",https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip,2021-10-23T04:35:10.796Z,8a9c96ede06b8014a456688314bd0a1b7bf05b4d487141a9551694ed2c7964a2,0.12.0
https://en.wiktionary.org/wiki/support,,,,,,,Myosotis asiatica,,,Boraginaceae | Myosotis,family | genus,,,,,,,http://purl.obolibrary.org/obo/RO_0002623,flowersVisitedBy,,,,,,,Bombus mixtus,,,Hymenoptera | Apidae | Bombus | Bombus mixtus,order | family | genus | species,,,,,,f,,,,,,,,,,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32. Accessed at <https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip> on 25 Oct 2021.",zedomel/olito2015,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32",https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip,2021-10-23T04:35:10.796Z,8a9c96ede06b8014a456688314bd0a1b7bf05b4d487141a9551694ed2c7964a2,0.12.0
https://en.wiktionary.org/wiki/support,,,,,,,Potentilla diversifolia,,,Rosaceae | Potentilla,family | genus,,,,,,,http://purl.obolibrary.org/obo/RO_0002623,flowersVisitedBy,,,,,,,Thricops c.f. innocuus,,,Diptera | Muscidae | Thricops | Thricops c.f. innocuus,order | family | genus | species,,,,,,f,,,,,,,,,,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32. Accessed at <https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip> on 25 Oct 2021.",zedomel/olito2015,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32",https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip,2021-10-23T04:35:10.796Z,8a9c96ede06b8014a456688314bd0a1b7bf05b4d487141a9551694ed2c7964a2,0.12.0
